Name,Pax Pamir: Second Edition <small>(2019)</small>
Beschreibung,"In Pax Pamir, players assume the role of nineteenth century Afghan leaders attempting to forge a new state after the collapse of the Durrani Empire. Western histories often call this period &quot;The Great Game&quot; because of the role played by the Europeans who attempted to use central Asia as a theater for their own rivalries. In this game, those empires are viewed strictly from the perspective of the Afghans who sought to manipulate the interloping ferengi (foreigners) for their own purposes. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='areaControl drafting trading' data-themes='economy-infrastructure politics newHistory' ></span>"
Tagline,Swing the tides of &quot;The Great Game&quot; as countries vie for control of Afghanistan.
Thumbnail,https://cf.geekdo-images.com/oSM_AuKYfGIwOtKbVEsoVg__thumb/img/NyoufH5YBFCh1rKy4uy76bR4ITk=/fit-in/200x150/filters:strip_icc()/pic4503733.png
-2,Difficulty (2 = easy)
-1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
-1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,247763
Name,Underwater Cities <small>(2018)</small>
Beschreibung,"In Underwater Cities, which takes about 30-45 minutes per player, players represent the most powerful brains in the world, brains nominated due to the overpopulation of Earth to establish the best and most livable underwater areas possible.&#10;&#10;The main principle of the game is card placement. Three colored cards are placed along the edge of the main board  into 3 x 5 slots, which are also colored. <span class='filter-values' data-player-number='1 2 3' data-mechanics='cards networks workerPlacement' data-themes='economy-infrastructure scifi nautical' ></span>"
Tagline,"Develop future cities on the seafloor through politics, production, and science."
Thumbnail,https://cf.geekdo-images.com/PwOwTVHovJAUQgghnGqCOg__thumb/img/1gGYiRBx7W4wyLy826EHGTdjsKA=/fit-in/200x150/filters:strip_icc()/pic4837710.png
-2,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,3076
Name,Puerto Rico <small>(2002)</small>
Beschreibung,"In 'Puerto Rico', players assume the roles of colonial governors on the island of Puerto Rico. The aim of the game is to amass victory points by shipping goods to Europe or by constructing buildings.&#10;&#10;Each player uses a separate small board with spaces for city buildings, plantations, and resources. <span class='filter-values' data-player-number='3 4 5' data-mechanics='' data-themes='animals economy-infrastructure' ></span>"
Tagline,"Ship goods, construct buildings, and choose roles that benefit you more than others."
Thumbnail,https://cf.geekdo-images.com/QFiIRd2kimaMqTyWsX0aUg__thumb/img/5fLo89ChZH6Wzukk36bhZ-EpBS0=/fit-in/200x150/filters:strip_icc()/pic158548.jpg
-1,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,338960
Name,Slay the Spire: Das Brettspiel <small>(2024)</small>
Beschreibung,"Slay the Spire: The Board Game is a co-operative deck-building adventure. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and finally become strong enough to slay the Spire!&#10;&#10;Slay the Spire: The Board Game, (core edition) includes:&#10;-4 Minis&#10;-Over 730 cards&#10;-Over 450 Art Sleeves&#10;-2 Map Boards&#10;-1 Merchant Board&#10;-4 Player Boards&#10;-1 Die&#10;-50 plastic cubes&#10;-Over 113 tokens&#10;&#10;Collector's edition:&#10;4x (3mm neoprene) playermats&#10;1x deck playmat&#10;Bigger box (fits mats)&#10;1x Merchant bag&#10;Metal coins&#10;&#10;Kickstarter exclusives and Stretch goals:&#10;1x Merchant pat&#10;Claw die&#10;8x Claw cards&#10;28x Foil Cards&#10;3x Acrylic heart tokens&#10;&#10; <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards deckBuilding dungeonCrawler' data-themes='adventure fantasy war' ></span>"
Tagline,"Craft a unique deck, discover powerful relics, and Slay the Spire together!"
Thumbnail,https://cf.geekdo-images.com/P_dahFIRVrNvzEejOh3_MQ__thumb/img/GngF8zfP3XDZ8DvLY6ir_3Iu2Bc=/fit-in/200x150/filters:strip_icc()/pic8843011.png
0,Difficulty (2 = easy)
-2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,295947
Name,Cascadia <small>(2021)</small>
Beschreibung,"Cascadia is a puzzly tile-laying and token-drafting game featuring the habitats and wildlife of the Pacific Northwest.&#10;&#10;In the game, you take turns building out your own terrain area and populating it with wildlife. You start with three hexagonal habitat tiles (with the five types of habitat in the game), and on a turn you choose a new habitat tile that's paired with a wildlife token, then place that tile next to your other ones and place the wildlife token on an appropriate habitat. (Each tile depicts 1-3 types of wildlife from the five types in the game, and you can place at most one tile on a habitat.) Four tiles are on display, with each tile being paired at random with a wildlife token, so you must make the best of what's available &mdash; unless you have a nature token to spend so that you can pick your choice of each item. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='drafting tilePlacement' data-themes='animals' ></span>"
Tagline,Create the most harmonious ecosystem as you puzzle together habitats and wildlife.
Thumbnail,https://cf.geekdo-images.com/MjeJZfulbsM1DSV3DrGJYA__thumb/img/tVSFjSxYEcw7sKj3unIIQV8kxoc=/fit-in/200x150/filters:strip_icc()/pic5100691.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,253344
Name,Cthulhu: Death May Die <small>(2019)</small>
Beschreibung,"In Cthulhu: Death May Die, inspired by the writings of H.P. Lovecraft, you and your fellow players represent investigators in the 1920s who instead of trying to stop the coming of Elder Gods, want to summon those otherworldly beings so that you can put a stop to them permanently. You start the game insane, and while your long-term goal is to shoot Cthulhu in the face, so to speak, at some point during the game you'll probably fail to mitigate your dice rolls properly and your insanity will cause you to do something terrible &mdash; or maybe advantageous. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='dungeonCrawler storytelling' data-themes='fantasy horror war' ></span>"
Tagline,Disrupt the ritual and slay the Elder Gods in this co-op dice chucker.
Thumbnail,https://cf.geekdo-images.com/e8D09pfFsUsoX1D81EeoZg__thumb/img/j03wBmZg1Kp5QaaIu9p-O8XRqeU=/fit-in/200x150/filters:strip_icc()/pic4705171.jpg
0,Difficulty (2 = easy)
-1,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,102794
Name,Caverna: The Cave Farmers <small>(2013)</small>
Beschreibung,"Following along the same lines as its predecessor (Agricola), Caverna: The Cave Farmers is a worker-placement game at heart, with a focus on farming. In the game, you are the bearded leader of a small dwarf family that lives in a little cave in the mountains. You begin the game with a farmer and his spouse, and each member of the farming family represents an action that the player can take each turn. <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='2 3 4 5' data-mechanics='tilePlacement workerPlacement' data-themes='animals economy-infrastructure fantasy' ></span>"
Tagline,"From a simple cave, expand your dwarven home through mining, agriculture, and more."
Thumbnail,https://cf.geekdo-images.com/wURlvvuevHObOpAiWLEo4g__thumb/img/TOyAkqewSYo_Gvw7enwBTjdroXY=/fit-in/200x150/filters:strip_icc()/pic8253148.jpg
-2,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,184267
Name,On Mars <small>(2020)</small>
Beschreibung,"Following the success of unmanned rover missions, the United Nations established the Department of Operations and Mars Exploration (D.O.M.E.). The first settlers arrived on Mars in the year 2037 and in the decades after establishment of Mars Base Camp, private exploration companies began work on the creation of a self-sustaining colony. As chief astronaut for one of these enterprises, you want to be a pioneer in the development of the biggest, most advanced colony on Mars by achieving both D.O.M.E. mission goals as well as your company&rsquo;s private agenda. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement workerPlacement' data-themes='adventure economy-infrastructure scifi' ></span>"
Tagline,"Be a part of the first Martian colony, striving to be the best contributor."
Thumbnail,https://cf.geekdo-images.com/Nm0Iw8NoiM9V8IsifimGBw__thumb/img/4GFbhkEWyIublXmikE2Tep6wSIQ=/fit-in/200x150/filters:strip_icc()/pic4357658.jpg
-2,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,170216
Name,Blood Rage <small>(2015)</small>
Beschreibung,"&quot;Life is Battle; Battle is Glory; Glory is ALL&quot;&#10;&#10;In Blood Rage, players control the warriors, leader, and ship of their own Viking clan. Ragnar&ouml;k has come and it&rsquo;s the end of the world! It&rsquo;s the Vikings&rsquo; last chance to go down in a blaze of glory and secure their places in Valhalla at Odin&rsquo;s side! <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='3 4' data-mechanics='areaControl drafting' data-themes='fantasy war' ></span>"
Tagline,Ragnarök has come! Secure your place in Valhalla in epic Viking battles.
Thumbnail,https://cf.geekdo-images.com/Axs5dCkNagMA_77h6CRikA__thumb/img/da195mqDMTgVRxHbBWxAyQB2TeE=/fit-in/200x150/filters:strip_icc()/pic6063940.jpg
0,Difficulty (2 = easy)
0,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
-1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,31260
Name,Agricola <small>(2007)</small>
Beschreibung,"Description originally from BoardgameNews&#10;&#10;In Agricola, you're a farmer in a wooden shack with your spouse and little else. At first, on a turn, your family gets to take only two actions, one for you and one for your spouse, as might be found among all the possibilities on a farm: plowing fields; collecting materials; building fences, and so on. There are numerous choices available, and while the game progresses you'll have more and more, as each round a new action card is flipped over, offering one more possible action. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='drafting workerPlacement' data-themes='animals economy-infrastructure' ></span>"
Tagline,Build your farmstead by sowing fields and raising livestock. But don't forget to eat!
Thumbnail,https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__thumb/img/GHGdnCfeysoP_34gLnofJcNivW8=/fit-in/200x150/filters:strip_icc()/pic831744.jpg
-2,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,182874
Name,Grand Austria Hotel <small>(2015)</small>
Beschreibung,"In the thick of the Viennese modern age, exquisite caf&eacute;s are competing for customers. Inspiring artists, important politicians, and tourists from all over the world are populating Vienna and in need of a hotel room. This is your opportunity to turn your little caf&eacute; into a world famous hotel. <span class='filter-values' data-player-number='2 3' data-mechanics='drafting' data-themes='economy-infrastructure' ></span>"
Tagline,Serve guests and prepare rooms to be the best hotelier in the Viennese modern age.
Thumbnail,https://cf.geekdo-images.com/GlCmHjdLwv3SqSjv52ToGw__thumb/img/WXzXZh50EGKd1U2fg75fCbFIL_8=/fit-in/200x150/filters:strip_icc()/pic6966955.jpg
-1,Difficulty (2 = easy)
-1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
