"Beschreibung";"During the medieval goings-on around Orl&eacute;ans, you must assemble a following of farmers, merchants, knights, monks, etc. to gain supremacy through trade, construction and science in medieval France.&#10;&#10;In Orl&eacute;ans, you will recruit followers and put them to work to make use of their abilities. Farmers and Boatmen supply you with money and goods; Knights expand your scope of action and secure your mercantile expeditions; Craftsmen build trading stations and tools to facilitate work; Scholars make progress in science; Traders open up new locations for you to use your followers; and last but not least, it cannot hurt to get active in monasteries since with Monks on your side you are much less likely to fall prey to fate.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deckBuilding workerPlacement' data-themes='medieval'></span>";
"Tagline";"Craftsmen, scholars & monks can help you reign supreme—but who will turn up to help?";
"Thumbnail";"https://cf.geekdo-images.com/nagl1li6kYt9elV9jbfVQw__thumb/img/ykeqdM_Naz4IiqOgyB1arzteOiU=/fit-in/200x150/filters:strip_icc()/pic6228507.jpg";
"-1";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"96848";
"Name";"Mage Knight Board Game <small>(2011)</small>";
"Beschreibung";"The Mage Knight board game puts you in control of one of four powerful Mage Knights as you explore (and conquer) a corner of the Mage Knight universe under the control of the Atlantean Empire. Build your army, fill your deck with powerful spells and actions, explore caves and dungeons, and eventually conquer powerful cities controlled by this once-great faction!  In competitive scenarios, opposing players may be powerful allies, but only one will be able to claim the land as their own.  In cooperative scenarios, the players win or lose as a group.  Solo rules are also included.&#10;&#10;Combining elements of RPGs, deck-building, and traditional board games the Mage Knight board game captures the rich history of the Mage Knight universe in a self-contained gaming experience.<br><span class='filter-values' data-player-number='1 2 3' data-mechanisms='deckBuilding drafting' data-themes='adventure fantasy'></span>";
"Tagline";"Build your hero’s spells, abilities, and artifacts as you explore & conquer cities.";
"Thumbnail";"https://cf.geekdo-images.com/DUO2hz9AlLOH8p9ED-lCWg__thumb/img/0bWDfnjzYebauQZrHmjyHkuUttI=/fit-in/200x150/filters:strip_icc()/pic1083380.jpg";
"-2";"";
"-2";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"251247";
"Name";"Barrage <small>(2019)</small>";
"Beschreibung";"In the dystopic 1930s, the industrial revolution pushed the exploitation of fossil-based resources to the limit, and now the only thing powerful enough to quench the thirst for power of the massive machines and of the unstoppable engineering progress is the unlimited hydroelectric energy provided by the rivers.&#10;&#10;Barrage is a resource management strategic game in which players compete to build their majestic dams, raise them to increase their storing capacity, and deliver all the potential power through pressure tunnels connected to the energy turbines of their powerhouses.&#10;&#10;Each player represents one of the four international companies who are gathering machinery, innovative patents and brilliant engineers to claim the best locations to collect and exploit the water of a contested Alpine region crossed by rivers.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='animals cities'></span>";
"Tagline";"Nations vie for hydroelectric dominance in a dystopia where water is power.";
"Thumbnail";"https://cf.geekdo-images.com/jEPmWvvYpqkWrKOzqIHFsg__thumb/img/kMLIpeqA6UcUvQg2AdMwwQoEIfU=/fit-in/200x150/filters:strip_icc()/pic4336469.png";
"-2";"";
"-1";"";
"1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"324856";
"Name";"The Crew: Mission Deep Sea <small>(2021)</small>";
"Beschreibung";"In the trick-taking card game The Crew: Mission Deep Sea, you and the other players work together to search for the lost continent of Mu. This new adventure takes your crew deep down into the abyss on a search for the fabled sunken land. How far you get depends entirely on how well you work together as a team.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='deduction trickTaking' data-themes='adventure fantasy nautical'></span>";
"Tagline";"Dive into the deep sea in this co-operative trick-taking game.";
"Thumbnail";"https://cf.geekdo-images.com/VuBqZ1sMaDAVVHF_OEJP4g__thumb/img/EdacXlcFZ06YK0-ZKa0oKwL4VCw=/fit-in/200x150/filters:strip_icc()/pic5988903.jpg";
"1";"";
"2";"";
"1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"199792";
"Name";"Everdell <small>(2018)</small>";
"Beschreibung";"Within the charming valley of Everdell, beneath the boughs of towering trees, among meandering streams and mossy hollows, a civilization of forest critters is thriving and expanding. From Everfrost to Bellsong, many a year have come and gone, but the time has come for new territories to be settled and new cities established. You will be the leader of a group of critters intent on just such a task.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement drafting' data-themes='animals cities fantasy'></span>";
"Tagline";"Gather resources to develop a harmonious village of woodland critters and structures.";
"Thumbnail";"https://cf.geekdo-images.com/fjE7V5LNq31yVEW_yuqI-Q__thumb/img/Cf_mYxR_VvdjTEPXseSurni2JNI=/fit-in/200x150/filters:strip_icc()/pic3918905.png";
"0";"";
"0";"";
"-1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"183394";
"Name";"Viticulture Essential Edition <small>(2015)</small>";
"Beschreibung";"In Viticulture, the players find themselves in the roles of people in rustic, pre-modern Tuscany who have inherited meager vineyards. They have a few plots of land, an old crushpad, a tiny cellar, and three workers. They each have a dream of being the first to call their winery a true success.&#10;&#10;The players are in the position of determining how they want to allocate their workers throughout the year.<br><span class='filter-values' data-player-number='1 2 3 4 5' data-mechanisms='auction workerPlacement' data-themes='farming'></span>";
"Tagline";"Create the most prosperous winery in Italy from the Tuscan vineyard you've inherited.";
"Thumbnail";"https://cf.geekdo-images.com/l_PRU2lVlX9seScRFcvFlA__thumb/img/pULDtVd75QZgGfvSMhr6Rs07vK8=/fit-in/200x150/filters:strip_icc()/pic6500949.jpg";
"0";"";
"0";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"366013";
"Name";"Heat: Pedal to the Metal <small>(2022)</small>";
"Beschreibung";"Based on simple and intuitive hand management, Heat: Pedal to the Metal puts players in the driver's seat of intense car races, jockeying for position to cross the finish line first, while managing their car's speed if they don't want to overheat. Selecting the right upgrades for their car will help them hug the curves and keep their engine cool enough to maintain top speeds. Ultimately, their driving skills will be the key to victory!<br><span class='filter-values' data-player-number='1 2 3 4 5 6' data-mechanisms='pushYourLuck deckBuilding' data-themes='racing'></span>";
"Tagline";"Manage your race car's speed to keep from overheating.";
"Thumbnail";"https://cf.geekdo-images.com/-vOrd4bOspibyohYExLqWg__thumb/img/2GbaKvYOzWIxfgbYTk2R9puiyzo=/fit-in/200x150/filters:strip_icc()/pic6940449.png";
"1";"";
"1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"285774";
"Name";"Marvel Champions: The Card Game <small>(2019)</small>";
"Beschreibung";"Iron Man and Black Panther team up to stop Rhino from rampaging through the streets of New York. Captain Marvel and Spider-Man battle Ultron as he threatens global annihilation. Do you have what it takes to join the ranks of these legendary heroes and become a champion?<br><span class='filter-values' data-player-number='1 2 3' data-mechanisms='deckBuilding' data-themes=''></span>";
"Tagline";"Battle Marvel villains with unique teams of iconic heroes in this LCG.";
"Thumbnail";"https://cf.geekdo-images.com/kRvUgYiaOq07kC67ZK5UoQ__thumb/img/SDNWntiB06KhAINl06CDPkoipDc=/fit-in/200x150/filters:strip_icc()/pic4900321.jpg";
"0";"";
"0";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"175914";
"Name";"Food Chain Magnate <small>(2015)</small>";
"Beschreibung";"Tzolkin: The Mayan Calendar presents a new game mechanism: dynamic worker placement. Players representing different Mayan tribes place their workers on giant connected gears, and as the gears rotate they take the workers to different action spots.&#10;&#10;During a turn, players can either (a) place one or more workers on the lowest visible spot of the gears or (b) pick up one or more workers.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='drafting' data-themes='cities'></span>";
"Tagline";"Strategically hire and manage your workforce to outcompete rival fast food chains.";
"Thumbnail";"https://cf.geekdo-images.com/Wtxml94LAXsIWQCxGPS63Q__thumb/img/LKU2KoMev222qUIKyNqaCF_ZLPY=/fit-in/200x150/filters:strip_icc()/pic2649434.png";
"-2";"";
"-2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"256960";
"Name";"Pax Pamir: Second Edition <small>(2019)</small>";
"Beschreibung";"Robinson Crusoe: Adventures on the Cursed Island is a game created by Ignacy Trzewiczek, the author of Stronghold. This time Trzewiczek takes the players to a deserted island, where they'll play the parts of shipwreck survivors confronted by an extraordinary adventure. They'll be faced with the challenges of building a shelter, finding food, fighting wild beasts, and protecting themselves from weather changes.<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='areaControl auction drafting trading' data-themes=''></span>";
"Tagline";"Swing the tides of &quot;The Great Game&quot; as countries vie for control of Afghanistan.";
"Thumbnail";"https://cf.geekdo-images.com/oSM_AuKYfGIwOtKbVEsoVg__thumb/img/NyoufH5YBFCh1rKy4uy76bR4ITk=/fit-in/200x150/filters:strip_icc()/pic4503733.png";
"-2";"";
"-1";"";
"0";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"247763";
"Name";"Underwater Cities <small>(2018)</small>";
"Beschreibung";"In Underwater Cities, which takes about 30-45 minutes per player, players represent the most powerful brains in the world, brains nominated due to the overpopulation of Earth to establish the best and most livable underwater areas possible.&#10;&#10;The main principle of the game is card placement. Three colored cards are placed along the edge of the main board  into 3 x 5 slots, which are also colored.<br><span class='filter-values' data-player-number='1 2 3' data-mechanisms='workerPlacement' data-themes='cities nautical scifi'></span>";
"Tagline";"Develop future cities on the seafloor through politics, production, and science.";
"Thumbnail";"https://cf.geekdo-images.com/PwOwTVHovJAUQgghnGqCOg__thumb/img/1gGYiRBx7W4wyLy826EHGTdjsKA=/fit-in/200x150/filters:strip_icc()/pic4837710.png";
"-2";"";
"-2";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"284378";
"Name";"Kanban EV <small>(2020)</small>";
"Beschreibung";"Electric vehicles (EVs) have become more common since 2014 and are the future of the automobile industry. They are superior vehicles due to them being more efficient, easier to maintain, cleaner, and cheaper to run. They are computerized machines that use AI to improve safety and in the near future will provide autonomous driving.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='workerPlacement' data-themes='cities'></span>";
"Tagline";"EV-factory workers optimize and innovate to stand out at the big board meeting.";
"Thumbnail";"https://cf.geekdo-images.com/L2Wn-zUqkcHgqvwvY212Ig__thumb/img/RQunBacBw949DkYBgzoS5YaXgJo=/fit-in/200x150/filters:strip_icc()/pic4924232.jpg";
"-2";"";
"-2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"521";
"Name";"Crokinole <small>(1876)</small>";
"Beschreibung";"Crokinole is a traditional dexterity game.&#10;&#10;Crokinole is played on a circular wooden board, with wooden circular disks as playing pieces.&#10;&#10;Players take turns shooting disks across the circular wooden board by flicking the disks with their fingers.  Players try to land their disks in scoring regions on the board, with the highest scoring area the recessed hole in the very center of the board.  Each round, each player/side alternately shoots a set number of disks (usually 12 or 8), shooting one disk each turn.<br><span class='filter-values' data-player-number='2 4' data-mechanisms='action' data-themes=''></span>";
"Tagline";"Flick discs and make trick shots in this traditional Canadian dexterity game!";
"Thumbnail";"https://cf.geekdo-images.com/x4BbdwSDkjTnbQR_PfQHfg__thumb/img/xeBuGGzkZXK4XbZ2jRS-4Zef-Us=/fit-in/200x150/filters:strip_icc()/pic8207389.jpg";
"2";"";
"2";"";
"1";"";
"1";"";
"0";"";
"#####";"Freizeile";
"ID";"3076";
"Name";"Puerto Rico <small>(2002)</small>";
"Beschreibung";"In Puerto Rico, players assume the roles of colonial governors on the island of Puerto Rico. The aim of the game is to amass victory points by shipping goods to Europe or by constructing buildings.&#10;&#10;Each player uses a separate small board with spaces for city buildings, plantations, and resources.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='' data-themes='cities farming'></span>";
